Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [90] __gnu_cxx::new_allocator<String>::new_allocator() [94] std::_Vector_base<String, std::allocator<String> >::_Vector_impl::_Vector_impl() [27] LogEntry* std::__uninitialized_move_if_noexcept_a<LogEntry*, LogEntry*, std::allocator<LogEntry> >(LogEntry*, LogEntry*, LogEntry*, std::allocator<LogEntry>&)
  [88] __gnu_cxx::new_allocator<String>::~new_allocator() [92] std::_Vector_base<String, std::allocator<String> >::_Vector_impl::~_Vector_impl() [78] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [112] __gnu_cxx::new_allocator<LogEntry>::deallocate(LogEntry*, unsigned long) [76] std::_Vector_base<String, std::allocator<String> >::_M_deallocate(String*, unsigned long) [45] void std::_Destroy<String>(String*)
 [113] __gnu_cxx::new_allocator<LogEntry>::allocate(unsigned long, void const*) [133] std::_Vector_base<String, std::allocator<String> >::_M_create_storage(unsigned long) [41] void std::_Destroy<LogEntry>(LogEntry*)
  [31] __gnu_cxx::new_allocator<LogEntry>::construct(LogEntry*, LogEntry const&) [68] std::_Vector_base<String, std::allocator<String> >::_M_get_Tp_allocator() [47] void std::_Destroy<String*>(String*, String*)
 [127] __gnu_cxx::new_allocator<LogEntry>::new_allocator() [134] std::_Vector_base<String, std::allocator<String> >::_Vector_base(unsigned long, std::allocator<String> const&) [48] void std::_Destroy<String*, String>(String*, String*, std::allocator<String>&)
 [128] __gnu_cxx::new_allocator<LogEntry>::~new_allocator() [95] std::_Vector_base<String, std::allocator<String> >::_Vector_base() [43] void std::_Destroy<LogEntry*>(LogEntry*, LogEntry*)
  [71] __gnu_cxx::__alloc_traits<std::allocator<String> >::max_size(std::allocator<String> const&) [93] std::_Vector_base<String, std::allocator<String> >::~_Vector_base() [44] void std::_Destroy<LogEntry*, LogEntry>(LogEntry*, LogEntry*, std::allocator<LogEntry>&)
  [19] void __gnu_cxx::__alloc_traits<std::allocator<String> >::construct<String>(std::allocator<String>&, String*, String const&) [116] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_M_allocate(unsigned long) [38] operator!=(String const&, String const&)
 [107] __gnu_cxx::__alloc_traits<std::allocator<LogEntry> >::max_size(std::allocator<LogEntry> const&) [135] std::_Vector_base<LogEntry, std::allocator<LogEntry> >::_Vector_impl::_Vector_impl() [70] operator new(unsigned long, void*)
